House_Size,Num_Bedrooms,Num_Bathrooms,Location,Year_Built,Garage,Price
1205.908687974243,2,3,Suburban,2014,Yes,137592.84888635
903.7003553588461,1,2,Urban,1970,Yes,220047.17126628195
1869.9462286504486,2,2,Urban,1967,Yes,200751.84415091804
1467.2366766929529,3,1,Rural,2002,No,110997.72740821847
1665.969684423434,3,3,Urban,1967,Yes,248355.24746774463
1427.3811879500315,2,1,Urban,2009,No,170249.9026409787
1539.9704217925246,2,1,Suburban,1976,Yes,211024.06883750774
1057.5669192275486,1,1,Suburban,1970,Yes,256048.1924470739
1291.4081772060083,4,3,Rural,1966,Yes,265783.28641343967
1220.3036929737673,4,2,Suburban,1960,Yes,99491.34340287754
797.7542708393112,4,3,Suburban,2002,No,254690.18950491058
2604.5322257205935,2,2,Suburban,1995,Yes,192484.80961294618
780.0318460619594,4,3,Rural,1977,Yes,261341.44825035785
1171.02573135292,4,2,Rural,2006,No,147162.8174532014
1337.1497359584473,1,1,Urban,2007,Yes,52354.0937207675
1604.7881221764617,4,1,Suburban,1984,No,213888.17803668027
2037.1877213613407,3,2,Rural,2013,Yes,166699.32399284397
1954.4744332946075,3,2,Urban,1992,Yes,178186.68185730345
959.1103284053175,4,2,Urban,1950,No,154821.58088277705
1226.0980567070478,5,1,Rural,2011,Yes,213172.10318797338
2153.147382773744,4,1,Urban,1997,No,170453.87884298895
1239.6247478985345,3,1,Urban,1996,No,102484.70387387481
1610.9982418580632,3,3,Rural,1997,Yes,294592.4477281088
1586.5087404842945,1,3,Rural,1982,No,307876.01872183365
1823.7625937651378,5,3,Urban,1959,Yes,298008.4752929544
554.9020034033314,4,3,Suburban,1981,Yes,232654.2407202646
1737.139747250408,1,1,Suburban,2019,No,131567.4710900582
2517.7313849007664,1,2,Rural,1980,Yes,165410.40345116224
1816.316084518533,2,1,Rural,1975,Yes,227597.2576414192
1856.6180681220487,4,3,Urban,2013,No,168603.5712165846
2361.173440578711,5,2,Rural,1987,No,323430.6733992258
1112.8722126747202,3,2,Rural,1956,Yes,229341.1224895538
1313.185922787081,5,1,Rural,1966,Yes,273210.7114096148
1588.895496478601,2,3,Rural,2020,Yes,167220.46029677722
1270.2626346820903,1,2,Suburban,1988,No,235120.52324493483
787.428210346984,3,3,Suburban,1978,Yes,146641.13439988362
1081.6940731798313,2,1,Urban,1971,No,121742.64806635863
1363.4188989374732,1,1,Urban,1967,No,182832.24820398467
1100.3891224150893,3,2,Suburban,1976,No,148085.49299518182
1949.884017817189,5,1,Urban,1953,Yes,100105.06508796317
855.7238499625181,3,1,Rural,1960,No,266497.31838649133
1228.5194257142844,5,2,Rural,2022,Yes,172602.13425966376
1343.969597520879,4,3,Urban,2013,No,137343.69295427133
1189.8571177401623,2,1,Rural,2023,No,161863.1337571059
1351.660892404117,1,2,Suburban,2007,Yes,176304.3889377024
1351.7935013936308,4,1,Rural,1955,No,284521.5898474852
1334.3873278472736,3,3,Urban,1974,Yes,286418.5907199357
2657.369760012114,4,2,Suburban,1976,Yes,280073.00056436844
619.3998732184265,5,3,Urban,1954,Yes,155323.56227267082
644.4713060771355,1,2,Suburban,2018,No,168541.14877537632
2201.981583479959,3,2,Rural,1982,No,24932.932408199034
753.4510925763286,4,3,Rural,1984,No,137521.54297566583
1625.2911283464093,3,2,Suburban,1996,Yes,68993.10649495582
1640.7634985098102,4,2,Urban,1974,Yes,78632.56295187997
1216.3148891926567,2,2,Suburban,1988,Yes,101665.59163419077
1150.2612649395046,3,1,Urban,1953,Yes,413604.5994036248
2140.2339355523154,5,3,Urban,1972,No,197126.77820127283
1538.7369342173454,2,3,Suburban,1969,Yes,293019.52299647214
786.8060184758168,5,1,Suburban,1988,Yes,208779.9977145463
1352.1087321766522,1,2,Rural,1971,Yes,140845.72549478727
758.6739121296196,2,3,Suburban,1988,Yes,143579.3573212602
796.5595983855327,3,2,Urban,2014,No,125131.05668508004
869.620357226054,4,3,Rural,2019,No,159270.7667713831
1548.7333461523776,2,1,Urban,2020,Yes,187993.5061178206
1484.727818767341,2,2,Urban,1997,No,332025.7091689595
1768.107612142178,2,3,Rural,1983,No,244378.07642048033
1775.312650972064,1,2,Suburban,1965,No,216046.31287234026
1050.4375356259488,4,1,Urban,1968,Yes,171699.26160577586
1723.5118145304752,5,1,Urban,1988,Yes,156390.7788242472
1130.8123423871477,1,1,Urban,1994,Yes,163108.15323750212
1347.8902986436522,3,1,Suburban,1981,No,305581.4134897941
1407.7544637321382,3,1,Urban,1974,No,210600.98103299513
968.7259723301452,2,2,Suburban,1961,Yes,291052.1338652803
1754.5338438990984,4,2,Urban,2005,No,186951.57002486175
1742.4965863782486,1,1,Urban,1973,No,275676.3745283504
1902.7145561118066,5,3,Rural,2014,Yes,233348.47454596363
1297.339377999762,3,1,Rural,2018,No,259563.56984547747
2601.2072345501356,2,3,Suburban,1976,Yes,289054.6745677699
1633.743645701579,5,2,Urban,2016,No,272317.9327457327
744.3643735882165,1,2,Suburban,2000,No,368275.6730944562
1749.2340828419137,2,1,Rural,1979,No,273952.8778213786
1742.949951092178,4,3,Rural,1973,Yes,292066.01770597935
1232.9682935033811,5,3,Urban,2006,Yes,221167.4645243156
1760.8133480271874,1,3,Rural,1970,No,301923.2068557361
1573.3580891871711,4,2,Suburban,1989,Yes,303227.89864345535
1342.611773265166,5,3,Rural,1962,No,248992.62660358218
2588.7642067658976,2,1,Suburban,1995,No,277467.9766825272
935.6952318925081,5,1,Urban,1970,Yes,213691.16149376996
2166.826016080784,2,1,Urban,1980,No,205561.8485677718
1991.2521085612161,4,1,Rural,1985,No,102873.7428462224
2101.5913107653605,2,1,Rural,1995,Yes,179180.32989892687
1065.4453548096237,3,1,Rural,2001,Yes,246262.98845983454
1337.9064766175945,4,3,Rural,2007,No,162082.8573326319
1544.6311771423225,3,1,Rural,1975,Yes,258207.34168037013
1160.9863144119013,2,1,Rural,1988,No,79250.75041758911
423.59239287492665,5,2,Suburban,1950,Yes,289361.1565833325
1432.70671478368,5,3,Rural,1962,Yes,26249.88892191497
1956.4421660123785,3,2,Suburban,1976,No,75824.69644290715
1931.0447526643275,5,3,Urban,2002,Yes,279173.91793209413
1331.137535489145,5,2,Rural,1956,Yes,88616.76141119913
1262.4803324708812,5,3,Suburban,1974,Yes,339044.2427694161
1077.1170060598483,2,2,Suburban,2012,Yes,263623.43999177846
1866.7257610491154,1,1,Urban,1964,Yes,211728.20159413083
948.0404276371772,4,3,Urban,2014,Yes,215815.91980973457
1671.6780079402795,1,1,Suburban,2018,Yes,247952.4470494525
1941.86728012714,5,1,Urban,1950,Yes,123772.2285704708
2476.308525014541,2,3,Rural,2016,Yes,170321.01639875054
1951.7677818350717,1,2,Urban,1999,No,280117.51163340843
2168.270642567873,2,1,Rural,2021,No,201960.47124420563
1062.8679025139468,2,3,Urban,2012,No,225371.59809662003
1720.213705998462,1,2,Urban,1998,No,288164.3829329295
1199.3411841525365,4,3,Rural,1989,No,101299.7799507138
1815.4838480468825,5,3,Suburban,2009,Yes,279401.76402522833
1278.096116846225,5,1,Rural,1957,Yes,123072.6199879071
1640.5958359326687,4,2,Suburban,1985,Yes,365719.5533518774
1169.5322374924708,1,2,Rural,1981,Yes,152967.31304933457
1126.3795018510732,1,2,Suburban,1983,Yes,300460.7824824145
2238.1127376527725,2,2,Rural,1988,No,100526.19310807342
726.1598869337573,5,1,Suburban,2015,No,140165.54458301055
1529.6357625819628,2,1,Rural,2021,No,269208.7405972523
1980.0894483553943,3,3,Suburban,2012,No,135746.6292829975
1371.0335492751858,2,1,Urban,2021,Yes,217574.8312664333
1913.002717724766,4,3,Suburban,1996,Yes,236787.17356791938
386.2549814027582,1,3,Suburban,1967,No,120809.57402124969
2138.9951711220224,3,2,Rural,1961,Yes,356410.0104294255
1079.0900559815104,1,1,Rural,1975,Yes,105866.4476185964
1709.874355017102,4,2,Suburban,2020,No,111020.21953433935
2756.2521973492717,3,3,Rural,1985,No,330159.1057328643
1491.4830969677391,1,1,Rural,1998,Yes,192229.08127786868
2272.8145506266546,2,3,Rural,1955,Yes,94399.14006404721
1176.0997657747334,2,2,Rural,2009,Yes,101868.78734415057
1817.5024771710482,5,3,Rural,2014,No,238046.0514352221
1933.9612884970775,4,3,Urban,2011,No,215043.1237541633
1666.5137634365701,5,2,Rural,1959,No,220739.1625983975
2060.226634705561,3,1,Rural,1964,No,225904.1374305321
1978.405956240807,3,3,Suburban,2017,Yes,52573.49438068937
1516.3399519856234,3,3,Rural,1974,No,149281.42780317832
2466.9158564118443,1,3,Urban,2018,Yes,50237.885659026884
1814.7303513857403,4,2,Rural,1977,No,374772.7562845185
2049.9676683444923,2,2,Suburban,1974,No,300691.84037657804
1800.738987387554,4,3,Suburban,1957,Yes,231041.6425475337
1434.164357911068,1,2,Urban,1960,Yes,180380.45835327473
1661.9746918378842,5,1,Urban,2005,No,190323.2103180662
1793.651718137274,1,1,Suburban,2014,Yes,91390.43546647404
1839.5564069404986,5,1,Urban,1954,No,118757.44141437417
1284.271746847505,1,1,Rural,1994,No,200306.6983696569
1813.474755173199,1,2,Urban,1950,No,256098.48845337317
1260.1242585635403,4,3,Rural,2021,Yes,296385.49737506895
1533.3577574432572,3,2,Urban,1994,No,335653.16646743624
1514.0913495091932,2,2,Suburban,2001,Yes,237330.89250109898
1525.927289122013,3,1,Suburban,1989,Yes,205573.59252356927
1031.2408253839167,3,2,Rural,1954,No,224899.75050787767
934.3600617193753,3,1,Urban,1992,No,305954.41197851347
2793.8710530507833,4,2,Urban,2023,Yes,108212.81285801316
1670.5046463201818,5,2,Suburban,1972,Yes,135903.05483740018
1194.2572478531406,4,3,Suburban,1979,No,208865.59968692606
2315.288803450236,1,3,Suburban,1988,Yes,239559.43989191353
1123.6852517826198,2,2,Rural,1966,No,118237.72780434674
2226.6389577461596,4,2,Suburban,2018,No,141008.30760558273
2001.8758237085099,2,3,Rural,1988,No,239410.7167559598
1007.7778648501878,4,2,Suburban,1969,Yes,71182.46267512982
459.7331476345155,5,1,Suburban,1965,Yes,251770.28686825128
1051.6601529395352,5,3,Urban,2018,No,224088.87359191038
2069.7440666049333,1,2,Rural,1993,No,309245.8205770814
1715.8704220726818,4,3,Rural,1962,Yes,145988.68851293257
1027.095451150266,4,2,Rural,2003,No,138702.66081899303
307.6105498366419,5,2,Suburban,2013,Yes,234049.06986460864
1358.974305181105,3,1,Rural,2008,No,252951.32834055985
1701.8540975633287,5,2,Rural,1978,Yes,282979.61468737805
1329.3815373397717,3,2,Suburban,2014,No,251591.24171748184
1786.8001650719448,1,3,Suburban,1970,No,82998.74883622851
1733.6093732001136,1,2,Rural,1955,No,317113.91648545646
1168.6853443247685,3,3,Urban,2019,Yes,166053.80365884583
1750.7817209742718,2,1,Urban,1963,Yes,166073.6535964196
1718.380633689536,1,2,Urban,1990,Yes,241921.21232460713
1131.393284790077,2,2,Rural,1961,No,221185.49125525303
1590.266467441452,1,1,Urban,1965,Yes,290000.51118654275
1614.6208272905833,5,2,Urban,1958,Yes,173447.55575577408
1349.4117307491922,3,3,Urban,1960,Yes,157479.36209171565
1627.2509013099593,2,2,Rural,1975,Yes,103698.49673009333
1531.7466557454472,5,3,Suburban,2015,Yes,202686.99636779027
1481.7683460388375,3,2,Urban,1962,No,155938.10422448436
1839.5244740592434,5,1,Urban,2012,Yes,113568.03755585114
1328.1784001280375,4,2,Rural,2017,Yes,253581.9608654973
1428.3462733759286,5,2,Rural,2021,Yes,204363.63763311855
1168.5565515825037,1,2,Rural,2014,No,129677.33630686268
1915.9259270377943,3,1,Rural,1950,No,266086.8892525246
1702.0248809556927,1,3,Rural,1953,Yes,119703.9074500224
981.2995754709848,4,3,Urban,2010,No,331715.7888630938
986.8689181656252,1,3,Urban,2013,No,146174.71181719395
1992.2457232906136,2,3,Rural,1967,Yes,145380.67491127516
2304.993535062902,4,1,Rural,1961,No,118460.3525141531
2128.838922852218,4,2,Urban,1974,Yes,170975.09876390695
2248.87179866521,5,1,Rural,1952,Yes,280057.70560404495
2080.937958712589,3,2,Suburban,1972,No,220558.7543970822
1533.090286384678,1,1,Rural,2013,Yes,372523.6329489274
2443.257364818405,3,3,Rural,1996,Yes,267962.8541232849
875.9969143872718,1,3,Urban,1996,Yes,242917.8602880364
1573.1243141032937,3,2,Rural,1953,Yes,338062.9704217203
2054.476562769796,4,2,Suburban,1959,No,153464.25971661028
1147.5889466548465,4,3,Rural,1996,Yes,244610.96828582656
1414.3621351668785,1,1,Rural,1978,No,150160.62305558808
1225.1438597452816,3,1,Rural,2000,No,178317.21089529555
1152.3791067670227,3,1,Urban,2007,No,165306.1496982231
946.2979252784129,5,2,Urban,1966,Yes,46362.15965111143
986.9367432731491,3,1,Suburban,1952,Yes,249697.96770322885
672.097883283468,1,3,Suburban,1967,Yes,303149.9762491946
1312.0516954271764,3,2,Rural,1957,No,271992.6589950666
1401.9202831070775,2,2,Suburban,1959,Yes,46244.21417196357
1928.7857575328655,5,1,Suburban,1988,No,341888.19450150913
1968.2628009273076,5,2,Urban,1989,Yes,257611.84026896386
1287.3898796411488,1,1,Rural,1991,No,125498.82692926795
1621.746829933909,1,1,Suburban,1953,No,265318.44769776834
1816.306318465985,5,2,Rural,1995,Yes,49176.11879943684
1237.6368662395041,1,3,Suburban,2012,Yes,339148.6181943817
1588.0524396693197,4,2,Urban,1961,Yes,133443.66881533535
1590.353924476811,1,1,Rural,2007,Yes,322359.6837067761
1312.6199985326716,5,2,Urban,1985,Yes,323491.6325705036
1381.4120299769797,1,1,Rural,1964,No,350870.6711162613
2320.23861934387,2,2,Rural,1957,Yes,201109.22080208972
1582.659361327226,4,3,Urban,2020,Yes,181049.72831983923
1734.9648693897598,2,3,Suburban,1981,Yes,231807.71037545145
1973.045655553603,5,2,Suburban,1975,Yes,189886.81243871598
2969.629584730589,5,3,Rural,1999,Yes,241452.2153510123
1251.7429998540579,3,1,Suburban,2008,Yes,112280.38473716946
1062.45510126873,3,2,Suburban,1989,No,226659.6878313532
461.18728743150064,1,1,Suburban,1970,No,173475.14367448702
1545.1877135081393,4,2,Suburban,1977,No,338260.2345452961
1721.5916728295783,3,2,Rural,1976,No,118998.71819748901
1411.2575418801619,1,1,Suburban,1998,No,27998.549405179452
1333.2732968573825,5,1,Suburban,1981,Yes,123575.1049909417
1283.6383920610187,2,3,Suburban,1988,No,278735.3128681351
2055.475775566162,5,1,Urban,1969,Yes,202638.36558025662
541.562962430151,3,1,Rural,1964,No,44456.94079874156
1027.7237769751107,3,3,Suburban,1975,No,326079.2468375816
1302.2606694528254,4,1,Rural,1983,Yes,274219.1572391319
1164.167402800273,1,3,Rural,1980,Yes,211623.0248693268
1601.1044273682828,3,2,Suburban,2007,Yes,190965.99190797174
2726.4591554794506,4,2,Urban,1950,Yes,143273.68262394663
1327.1603805051545,5,1,Urban,1980,No,274338.03871087986
666.7142586629437,4,1,Rural,2004,No,287917.5811181378
1025.3981331925304,5,3,Rural,1996,Yes,217381.2541480815
1843.2836989082566,2,3,Rural,1998,Yes,176203.51185337672
843.2694346959006,1,2,Rural,1979,No,180383.98212259487
841.187911479316,5,1,Urban,1960,No,142035.04649044707
2181.6417648344714,5,3,Rural,1991,No,61169.73539698287
1738.125170076297,4,1,Suburban,2023,No,235686.5095513535
1548.9623258958081,2,2,Rural,2006,No,184556.97891047827
1920.0523444838516,1,3,Suburban,1980,Yes,130631.97292055993
2216.4260750451467,2,1,Urban,1969,No,143361.63758447254
1323.387340068052,2,3,Urban,1962,No,103276.09818194596
1395.409824226228,1,1,Suburban,2001,Yes,209301.29243259155
2516.2690019205843,5,3,Urban,1975,Yes,54906.25489588251
1766.5632501631042,4,3,Urban,2009,Yes,53180.250829493074
1122.5172124764342,5,1,Urban,1965,Yes,268803.4337393965
1137.7843277050329,3,1,Urban,1951,Yes,198314.92369728262
1720.1862192271612,3,3,Rural,1990,No,155243.40148369607
1504.0495937076978,3,3,Suburban,1958,Yes,49455.96596606777
1534.6696333392626,2,3,Urban,2017,No,232535.7969214958
274.12341654722877,2,3,Rural,2019,Yes,230949.42880873935
2373.866609757527,4,2,Suburban,1988,Yes,253832.5037082699
1759.3949949538396,2,3,Rural,1996,No,208668.80821246878
1675.6684002804304,1,1,Urban,1966,No,207662.00537911608
900.7782512317686,3,2,Urban,1965,No,251999.6465883541
1571.7308978242418,3,1,Urban,2021,Yes,196406.90896779267
1623.2585634437664,3,2,Rural,1990,No,294370.0565470167
1354.7675076035173,5,1,Urban,2012,Yes,152252.83517646475
1683.4492217007862,4,2,Suburban,1985,Yes,176072.2353598821
2225.294386862415,3,3,Urban,2019,No,89714.48996763019
1928.8296046680198,1,1,Suburban,2006,No,357681.1751566118
2151.075600423451,1,1,Rural,1978,No,159572.87857615543
1306.1436068496234,3,3,Rural,2021,No,163572.99574787286
1802.2248038531297,3,2,Rural,1979,Yes,90544.40541908664
1426.2841779949513,4,2,Urban,1973,Yes,357381.1831314135
1199.7984284485838,1,1,Urban,1964,No,342040.44551844476
1505.6275866472233,4,2,Suburban,1975,No,112112.5887493511
1609.6236882174771,1,2,Suburban,2016,Yes,182832.929246553
1448.846808890688,4,3,Urban,1971,Yes,216314.1718778072
2406.860481451511,2,2,Urban,1962,No,323372.9652249946
1753.0760161272908,3,2,Suburban,1990,Yes,212495.94024214023
1944.0791563823227,5,1,Rural,1998,Yes,155565.21536509166
1507.3575824977536,4,1,Rural,2008,No,132139.45941707602
642.1409910530214,5,1,Rural,1980,No,300828.6667442536
1728.8391179754008,3,3,Suburban,1956,Yes,156338.40267136658
869.44175713931,5,1,Rural,1966,No,252455.21677905598
1531.7260851015621,5,1,Suburban,1997,No,182235.9548124778
1216.6915164026013,5,2,Suburban,1992,Yes,232930.03979960203
1249.5464900507463,5,2,Urban,2001,Yes,214330.35451419442
2166.7336812155304,5,2,Suburban,1967,No,157380.43793269957
2229.0441436982373,1,1,Urban,2001,Yes,101846.0850479255
1402.7463643829371,2,2,Suburban,1988,No,59413.382897460804
2318.216905925755,3,3,Urban,2022,Yes,227440.58587099015
1182.1176761165398,4,1,Suburban,1964,Yes,152973.15532068542
1912.9380848580506,3,1,Suburban,2023,No,276927.65320630174
1816.9971546808383,5,3,Urban,1970,No,208271.6130550155
1376.4906110137285,1,2,Suburban,1973,No,214349.85403319157
1866.267107862748,3,3,Rural,2001,No,240321.05494367483
2851.5930112317255,3,2,Urban,2011,No,158077.34070997915
1260.9626453096791,5,2,Urban,1971,Yes,188979.3769271849
1905.3310026545298,3,3,Suburban,1962,Yes,395784.4952639834
1251.9115512612834,3,3,Rural,1955,No,211387.99196689407
1250.6151258430277,2,3,Suburban,1980,Yes,146606.4822319983
1841.6961165778828,5,3,Rural,2004,Yes,205656.59684298755
2276.790613839127,1,3,Rural,1955,Yes,181974.37230283892
2022.7397623416532,5,1,Urban,2018,No,223505.6297137453
1261.7679039615164,4,2,Rural,2006,No,329933.28854677815
955.8143449233731,3,2,Suburban,1957,Yes,112692.57077783893
1077.5545208540516,4,3,Urban,1971,Yes,167517.2882123106
1653.9482849466299,5,1,Urban,2005,Yes,271289.82921045506
1476.0979898119563,3,3,Urban,1959,Yes,132140.8529368647
946.8542131602704,5,2,Suburban,2020,No,192596.91827502984
986.3615746579283,4,1,Rural,1983,Yes,155921.98161965088
1026.9844706815857,4,1,Urban,2014,No,134690.0938119241
1133.7560130308339,1,2,Urban,1986,Yes,157020.71675818544
1454.307689449112,5,3,Urban,2013,Yes,257119.07836158434
1892.5584372105125,4,3,Rural,1966,Yes,191822.74953893202
1408.7631793199862,1,1,Rural,2011,Yes,201561.9653555592
2425.2298163251526,3,3,Rural,2009,Yes,238865.29625970018
2085.9907802705548,5,3,Urban,1962,No,216686.21759697527
2297.609850181251,5,3,Urban,2006,No,66378.78331749325
2025.706155412126,2,3,Rural,1952,No,27957.81061678627
88.22696861317536,1,1,Rural,2006,No,339943.2982741082
1654.1454849853974,2,1,Suburban,1990,Yes,96532.96263263376
2390.2580414664235,3,3,Rural,1955,No,46802.75900070826
1323.8148832426607,3,2,Urban,2021,No,170713.125469036
2107.001373884237,5,3,Suburban,2018,Yes,137617.80968719878
1681.579616506606,4,2,Rural,1973,Yes,198063.09060248247
1446.4336856906357,4,2,Urban,2005,No,192606.625498627
1923.6279158895989,4,3,Urban,1995,Yes,186195.14096474665
1731.3486652050178,3,1,Urban,1964,No,117631.4364711348
1559.5265751668835,5,1,Rural,1975,Yes,79724.11756729224
1414.8414773686434,5,1,Rural,1978,No,307618.0947432412
667.5633027422762,3,2,Urban,1950,No,142241.3868983015
1614.8469908046877,3,1,Urban,1961,No,205257.4969233837
1206.8206611564478,2,3,Suburban,1953,No,252551.0838918036
1653.7384066129644,1,3,Suburban,1955,No,337876.1862547507
1218.289818773725,4,1,Rural,2010,No,108569.11379742294
1326.062432942385,4,3,Rural,1960,Yes,189989.24865348928
946.8172594674609,4,1,Rural,1981,Yes,176518.05417207957
1909.0227134924894,4,2,Rural,1958,Yes,266666.2801969863
1599.0987564486798,5,3,Urban,2022,Yes,173704.4168893936
1749.7523376941242,1,1,Urban,2007,No,158507.6655220099
784.3147709065483,2,1,Rural,2001,Yes,333691.0054306458
1016.6801754229903,4,2,Rural,1985,No,148755.67430995812
1310.7453915142567,4,3,Rural,1962,Yes,252645.0222218802
1298.704226332519,1,1,Suburban,1965,Yes,206992.99498041306
1501.824734123419,4,3,Urban,2000,Yes,218192.96881155053
263.9757991591139,3,1,Suburban,1956,No,231536.73386824407
900.2152891160406,1,2,Urban,1958,Yes,287189.60816178523
1564.7208253972585,4,3,Urban,1967,No,154036.09599876826
1205.021693832928,5,3,Suburban,1957,Yes,87711.5482205851
922.8926238980541,3,2,Rural,1986,Yes,112159.0063680997
1454.1686893291874,1,1,Urban,1987,No,203625.55464130623
996.0874768874427,1,1,Suburban,2017,No,274387.67335197155
1390.018791895213,2,1,Rural,1958,Yes,174871.51836417677
1496.8364476255915,5,2,Rural,1990,No,188199.05963028743
345.0337678012895,4,3,Suburban,2000,Yes,361287.1387203036
1328.525985381935,2,3,Rural,1985,No,218386.8605534608
196.07155826612802,4,1,Rural,1993,No,181681.52707516658
1705.941294683005,5,2,Urban,2008,Yes,274332.6865953004
1104.882678390354,1,1,Urban,2018,Yes,175117.574265041
1804.7141214766918,1,2,Suburban,1995,Yes,171295.12770707073
1730.7857682555898,1,3,Urban,1991,Yes,210502.99975281593
1220.3272421805088,3,2,Suburban,1999,Yes,152349.70875321014
1923.4260563104472,4,2,Suburban,1985,Yes,7522.731637171499
1401.0143858033027,1,1,Suburban,2012,Yes,278324.1185940122
690.5370345068333,5,1,Urban,1964,No,33551.57403358631
2729.77117885934,5,3,Rural,2008,No,226313.2066637319
1205.3832199360083,2,1,Urban,1958,No,287436.4325361012
215.74692422176508,2,3,Rural,1992,No,274131.65168611926
1142.5397251542854,5,1,Suburban,1957,Yes,174729.01094992342
2059.2973268322994,5,1,Urban,1957,No,201072.55119002349
1044.1470267040677,3,1,Urban,1960,Yes,205163.25055399496
2500.717451938756,4,2,Urban,1962,No,61296.33726759488
1900.6014105298566,3,1,Suburban,1982,No,203758.01481703253
2907.3597636202558,4,1,Rural,2019,Yes,66809.00495769057
834.8956569997996,1,2,Suburban,1978,Yes,231530.14299136624
1337.6422960357634,2,3,Suburban,1966,No,212338.97287318754
928.5644872963867,1,1,Urban,1957,Yes,197112.1557194763
1678.739743124862,2,3,Urban,2003,Yes,116685.32971018713
224.68471476916602,1,3,Suburban,2013,Yes,310854.8236011536
782.1315966953084,4,2,Rural,2020,No,237245.3504011628
2011.6669364196912,1,1,Urban,2016,No,245202.51221862284
1702.2050697114573,2,2,Suburban,1996,Yes,149195.07880821222
1492.1238107363872,5,2,Suburban,2008,No,182481.09001237404
1140.1198714642449,5,1,Suburban,1966,Yes,249062.69755056567
1171.234306879918,5,3,Urban,1995,Yes,216859.66175561154
1953.0216705789246,4,3,Urban,1998,No,245581.4794250201
718.3492483522837,1,1,Suburban,1989,Yes,79084.28751755653
881.5337852535184,4,1,Suburban,1994,No,136507.45079179908
2151.6494207005044,3,3,Urban,2012,No,71374.14879343663
1403.1120319754755,1,2,Suburban,2005,No,200119.42222382445
905.7281118076627,4,3,Suburban,1994,No,296088.2798028141
980.9996260514489,2,2,Rural,2022,Yes,89887.7879898992
734.7687961366246,4,2,Suburban,1971,No,296009.7436899553
826.5058780955244,1,3,Rural,1985,Yes,176134.56990996015
2192.686143756694,5,3,Rural,1982,Yes,165943.7495140856
1878.0638703828258,2,1,Suburban,1976,No,264757.5973048345
1446.1800915221445,3,2,Urban,1953,Yes,267378.0689161453
597.9396613190352,4,2,Urban,1998,Yes,77749.8750207116
1938.5413584081148,4,3,Rural,1968,No,43838.9256828732
443.97469924146094,1,1,Rural,1953,Yes,228444.12137424818
1257.7324833988803,3,3,Rural,1988,No,189129.28343348796
1467.4541066681186,2,2,Suburban,1959,Yes,137931.27096686006
2456.4572595268432,4,1,Urban,2007,No,281931.9917765276
1639.1607089895165,2,3,Rural,2022,Yes,233067.786921794
1080.88723941266,5,2,Suburban,2009,No,232279.63569223645
2254.9996793261935,3,3,Urban,2011,Yes,242905.13413424234
1584.6904319070316,5,1,Urban,1960,Yes,131343.7286844353
1062.877224025743,4,2,Suburban,2018,Yes,332708.69463284465
835.6608455297743,4,1,Suburban,2003,Yes,207001.80013580676
2165.8688269410486,4,1,Suburban,2001,No,137430.68376149278
1808.5465358050558,3,1,Rural,1973,No,138864.2489613128
1359.8581526713265,4,2,Urban,1999,No,249217.9658465565
1114.6486481682298,1,3,Suburban,2012,No,157464.8977631411
1141.5680074739316,1,3,Urban,1954,Yes,282769.28506905143
1563.4607791648803,2,3,Rural,1955,No,298653.0954815717
1774.0567116659786,3,1,Rural,1967,No,80489.8528340515
855.7220734001589,2,2,Rural,1952,No,283551.5073292771
1518.1864588186897,1,2,Rural,2023,No,29659.174498647568
1139.3520230869854,4,1,Rural,1984,Yes,174680.96720605035
1578.8619344129113,1,1,Rural,1968,Yes,272929.20769896987
2374.790987113999,2,2,Rural,1966,No,331296.86559445993
1419.0914800717255,1,2,Suburban,1970,No,333345.4202741613
1600.302218176499,5,2,Suburban,1969,No,108953.55413156413
1189.4903985963892,4,1,Suburban,1965,Yes,224507.10091856966
1298.0432590744133,5,3,Rural,2000,No,218600.64331732146
1646.2448779152412,5,2,Rural,1971,Yes,152222.40826550135
1276.1590846875577,1,1,Urban,2012,No,150163.90820626687
1149.3908155087072,5,1,Suburban,1990,No,195081.19583352137
2398.3571750609744,4,2,Urban,1996,No,137185.35564965516
1689.822148229768,4,2,Urban,2008,No,344768.901828771
1536.6847253785188,1,3,Suburban,2017,No,185459.23388322655
1528.2437774845496,2,2,Rural,1986,No,225337.7554641315
1698.95028349028,3,3,Rural,1970,Yes,174233.5453404025
775.4618184783196,3,3,Suburban,1997,No,296299.117326273
1188.6624227261873,3,1,Suburban,1991,No,259019.4658592762
1567.9431814386744,3,1,Suburban,1996,No,49506.97404948113
1096.1753181331453,4,3,Rural,1959,No,91696.53229914523
1572.3486988199202,4,1,Urban,2018,Yes,185192.11031368235
1146.609961115873,5,1,Rural,1995,Yes,208158.30168702148
2177.8607758382313,2,1,Suburban,1986,Yes,267021.6302135275
1671.9262732243656,1,3,Suburban,1977,Yes,229407.14511759765
1189.2870305759557,4,1,Rural,1952,Yes,185052.01377997105
1119.6764933267584,3,2,Suburban,1968,Yes,295494.8434053887
1843.8172794228349,3,1,Rural,1995,Yes,217774.0554948495
1647.2566589316805,2,2,Urban,2017,No,202401.66905458804
1264.4833934663018,3,3,Suburban,1953,No,187457.70363009511
874.1970057019317,3,2,Urban,2009,No,150313.70685565958
1115.6187602338337,4,2,Suburban,1976,No,67528.74377708754
1030.3269596483146,2,3,Urban,1950,No,200084.33528030076
